Performance,0.0,0.8350003977556537,0.8350003977556537,0.8350003977556537,0.8710864674266839,0.8710864674266839,0.8736139378290705,0.8740020755718482,0.8736139378290705,0.8736139378290705,0.8736139378290705,0.8736139378290705,0.8736139378290705,0.8884913218411907,1.2451888556493216,1.2451888556493216,1.2451888556493216,1.2451888556493216,1.2451888556493216,1.2451888556493216
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,0.0,0.0,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5577467656578698,0.5895688269785458,0.5895688269785458,0.615062652964671,0.5941133073250152,0.5941133073250152,0.5941133073250152,0.5941133073250152,0.5941133073250152
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,0.0,0.0,0.0,0.0,0.7008276102000285,0.7008276102000285,0.7008276102000285,0.7008276102000285,0.8530937016711837,0.9518510039453315,1.2259467835868494,1.2259467835868494,1.2259467835868494,1.4035185023003307,1.4378963810377776,1.4395577604800145,1.4395577604800145,1.4395577604800145,1.4395577604800145,1.4395577604800145
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,1.808881205904909,1.808881205904909,3.3836058686226114,3.637176547531462,3.856700568904963,3.8926255295775376,3.9979189594155162,4.1594894772014825,4.1594894772014825,4.1594894772014825,4.223441318730099,4.223441318730099,4.527831791998333,4.527831791998333,4.527820177178384,4.565348713854721,4.6700433182088705,4.732661750483863,4.7326230470828135,4.804694116296382
Performance,1.1570012599933164,1.2526826502564168,1.2578126637988818,1.2578126637988818,1.377399864981125,1.377399864981125,1.377399864981125,1.377399864981125,1.377399864981125,1.377399864981125,1.377399864981125,1.377399864981125,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.0871378346579186,2.4407702658505257,2.4407702658505257,2.4407702658505257,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.115799684630117,2.115799684630117,2.1727925048569947,2.1727925048569947,2.1727925048569947,2.1727925048569947,2.1727925048569947,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,1.926133480467902,2.8366711261201956,2.8366711261201956,2.870065576839234,2.926734378581004,2.9434260449344456,3.355964422029577,3.4459154907634097,3.5421712634865106,3.604375789778698,4.032706910136845,4.22921288181045,4.2317136804238515,4.2353245995904345,4.344132797072103,4.344132797072103,4.344132797072103,5.0,5.0,5.0
Performance,0.0,0.0,1.01748109888619,0.903881169344644,0.7268785507499071,0.7263731697795567,0.7263731697795567,0.7268785507499071,0.7280343910326227,0.7268785507499071,0.7268785507499071,1.8748170847559655,1.8748170847559655,1.8748170847559655,1.8748170847559655,2.3262066438939644,2.225298009897559,2.3262066438939644,2.3262066438939644,2.3262066438939644,2.270046831703055,2.3262066438939644,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Performance,0.0,1.8590147676183677,1.8590147676183677,1.8714504078342473,2.0900070529858983,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Performance,0.0,0.49328962819997146,0.49328962819997146,0.49328962819997146,0.49328962819997146,0.49328962819997146,0.49328962819997146,0.48504331632036013,0.48504331632036013,0.49328962819997146,0.48504331632036013,0.48504331632036013,0.48504331632036013,0.48504331632036013,0.48747553381831216,0.48504331632036013,0.0,0.48747553381831216,0.0,0.48747553381831216
Performance,6.947580468093006,6.960808046882336,7.583863229556816,8.728544786506,8.80741519561227,9.644582602477223,9.70710066666251,9.724914052436082,9.780702258057469,10.506667596158255,10.506667596158255,10.506667596158255,10.503989321269115,10.58669758311447,10.59154259593845,10.606472089673096,10.606472089673096,10.62670991155816,10.667572241693918,10.679628375724695,10.679628375724695,10.681621090647152,10.69732267774337,10.697333488481954,10.697333488481954,10.70943844038941,10.70943844038941,10.70943844038941,10.709664224074036,10.70943844038941,10.709664224074036,10.709664224074036,10.709664224074036,10.71094137771617,10.71094137771617,10.71094137771617,10.71094137771617,10.71094137771617,10.71094137771617,10.71094137771617,10.721490286958371,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.730200632784483,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.732205880241358,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.733638698695023,10.734487079100877,10.734487079100877,10.734641350140404,10.734487079100877
